"co_evento","nu_ano_competencia","qt_registros","qt_cnspcn","qt_cnspcn_menor18","qt_cnspcn_sexo_f","qt_apac","qt_cnes","qt_municipio_residencia","qt_aprovada","vl_aprovado","vl_aprovado_unitario_mediana","no_coorte","no_origem","sg_procedimento","no_procedimento"
604230028,2012,67,7,0,2,25,4,6,1910,10075.25,10.55,epilepsia,sia_am,OLAN10,OLANZAPINA 10 MG (POR COMPRIMIDO)
604230028,2013,57,5,0,2,21,3,4,2015,0.0,,epilepsia,sia_am,OLAN10,OLANZAPINA 10 MG (POR COMPRIMIDO)
604230028,2014,57,6,1,2,21,4,5,2614,0.0,,epilepsia,sia_am,OLAN10,OLANZAPINA 10 MG (POR COMPRIMIDO)
604230028,2015,45,4,0,2,16,2,3,2066,0.0,,epilepsia,sia_am,OLAN10,OLANZAPINA 10 MG (POR COMPRIMIDO)
604230028,2016,48,4,0,2,17,2,3,2400,0.0,,epilepsia,sia_am,OLAN10,OLANZAPINA 10 MG (POR COMPRIMIDO)
604230028,2017,60,5,0,2,21,2,4,3000,0.0,,epilepsia,sia_am,OLAN10,OLANZAPINA 10 MG (POR COMPRIMIDO)
604230028,2018,48,4,0,1,17,2,4,2820,0.0,,epilepsia,sia_am,OLAN10,OLANZAPINA 10 MG (POR COMPRIMIDO)
604230028,2019,48,4,0,1,17,2,4,2880,0.0,,epilepsia,sia_am,OLAN10,OLANZAPINA 10 MG (POR COMPRIMIDO)
604230028,2020,24,4,0,1,9,2,4,933,0.0,,epilepsia,sia_am,OLAN10,OLANZAPINA 10 MG (POR COMPRIMIDO)
601110048,2008,15,5,0,4,7,3,3,600,2968.8,5.05,epilepsia,sia_am,OLAN5,OLANZAPINA 5 MG (POR COMPRIMIDO)
601110048,2009,12,1,0,1,4,1,1,330,1498.2000000000003,4.54,epilepsia,sia_am,OLAN5,OLANZAPINA 5 MG (POR COMPRIMIDO)
604230010,2010,13,2,0,1,5,2,2,624,3251.04,5.21,epilepsia,sia_am,OLAN5,OLANZAPINA 5 MG (POR COMPRIMIDO)
604230010,2011,26,3,0,1,9,3,3,939,4892.190000000001,5.21,epilepsia,sia_am,OLAN5,OLANZAPINA 5 MG (POR COMPRIMIDO)
604230010,2012,18,2,0,1,6,2,2,773,2375.76,5.21,epilepsia,sia_am,OLAN5,OLANZAPINA 5 MG (POR COMPRIMIDO)
604230010,2013,15,2,0,1,5,2,2,798,0.0,,epilepsia,sia_am,OLAN5,OLANZAPINA 5 MG (POR COMPRIMIDO)
604230010,2014,16,2,0,1,6,2,2,896,0.0,,epilepsia,sia_am,OLAN5,OLANZAPINA 5 MG (POR COMPRIMIDO)
604230010,2015,26,3,1,1,10,3,3,1340,0.0,,epilepsia,sia_am,OLAN5,OLANZAPINA 5 MG (POR COMPRIMIDO)
604230010,2016,36,3,1,1,13,3,3,1620,0.0,,epilepsia,sia_am,OLAN5,OLANZAPINA 5 MG (POR COMPRIMIDO)
604230010,2017,14,2,0,1,5,2,2,780,0.0,,epilepsia,sia_am,OLAN5,OLANZAPINA 5 MG (POR COMPRIMIDO)
604230010,2018,10,2,0,1,4,2,2,480,0.0,,epilepsia,sia_am,OLAN5,OLANZAPINA 5 MG (POR COMPRIMIDO)
604230010,2019,12,1,0,0,5,1,1,720,0.0,,epilepsia,sia_am,OLAN5,OLANZAPINA 5 MG (POR COMPRIMIDO)
604230010,2020,6,1,0,0,3,1,1,360,0.0,,epilepsia,sia_am,OLAN5,OLANZAPINA 5 MG (POR COMPRIMIDO)
601100115,2008,2,2,0,1,2,1,1,240,696.0,2.54,epilepsia,sia_am,PRAM1,PRAMIPEXOL 1 MG (POR COMPRIMIDO)
601100115,2009,3,2,0,1,2,1,2,270,769.5,2.85,epilepsia,sia_am,PRAM1,PRAMIPEXOL 1 MG (POR COMPRIMIDO)
604030061,2010,2,2,0,1,2,1,2,124,443.92,3.58,epilepsia,sia_am,PRAM1,PRAMIPEXOL 1 MG (POR COMPRIMIDO)
601100115,2010,1,1,0,1,1,1,1,90,256.5,2.85,epilepsia,sia_am,PRAM1,PRAMIPEXOL 1 MG (POR COMPRIMIDO)
604150016,2010,93,39,1,17,45,1,9,9240,0.0,,epilepsia,sia_am,PRIM100,PRIMIDONA 100 MG (POR COMPRIMIDO)
604150016,2011,622,108,10,58,240,8,24,54039,0.0,,epilepsia,sia_am,PRIM100,PRIMIDONA 100 MG (POR COMPRIMIDO)
604150016,2012,494,86,8,48,210,15,29,43047,0.0,,epilepsia,sia_am,PRIM100,PRIMIDONA 100 MG (POR COMPRIMIDO)
604150016,2013,625,102,11,51,266,23,41,49880,0.0,,epilepsia,sia_am,PRIM100,PRIMIDONA 100 MG (POR COMPRIMIDO)
604150016,2014,846,133,10,62,343,28,66,65978,0.0,,epilepsia,sia_am,PRIM100,PRIMIDONA 100 MG (POR COMPRIMIDO)
604150016,2015,948,140,13,75,375,27,66,68881,0.0,,epilepsia,sia_am,PRIM100,PRIMIDONA 100 MG (POR COMPRIMIDO)
604150016,2016,1034,151,8,84,421,27,68,64791,0.0,,epilepsia,sia_am,PRIM100,PRIMIDONA 100 MG (POR COMPRIMIDO)
604150016,2017,1075,159,10,88,445,32,77,76899,0.0,,epilepsia,sia_am,PRIM100,PRIMIDONA 100 MG (POR COMPRIMIDO)
604150016,2018,1136,175,10,89,460,37,85,71214,0.0,,epilepsia,sia_am,PRIM100,PRIMIDONA 100 MG (POR COMPRIMIDO)
604150016,2019,1309,194,8,96,543,41,101,88138,0.0,,epilepsia,sia_am,PRIM100,PRIMIDONA 100 MG (POR COMPRIMIDO)
604150016,2020,744,169,5,84,370,44,96,53838,0.0,,epilepsia,sia_am,PRIM100,PRIMIDONA 100 MG (POR COMPRIMIDO)
604150024,2010,8,3,0,2,6,3,3,510,0.0,,epilepsia,sia_am,PRIM250,PRIMIDONA 250 MG (POR COMPRIMIDO)
604150024,2011,24,4,0,3,10,3,3,1140,0.0,,epilepsia,sia_am,PRIM250,PRIMIDONA 250 MG (POR COMPRIMIDO)
604150024,2012,43,7,1,4,16,4,5,2250,0.0,,epilepsia,sia_am,PRIM250,PRIMIDONA 250 MG (POR COMPRIMIDO)
604150024,2013,60,12,4,5,26,7,9,2260,0.0,,epilepsia,sia_am,PRIM250,PRIMIDONA 250 MG (POR COMPRIMIDO)
604150024,2014,84,16,7,5,44,13,14,4716,0.0,,epilepsia,sia_am,PRIM250,PRIMIDONA 250 MG (POR COMPRIMIDO)
604150024,2015,115,16,5,6,53,12,14,6366,0.0,,epilepsia,sia_am,PRIM250,PRIMIDONA 250 MG (POR COMPRIMIDO)
604150024,2016,135,16,4,7,58,13,15,7461,0.0,,epilepsia,sia_am,PRIM250,PRIMIDONA 250 MG (POR COMPRIMIDO)
604150024,2017,213,29,6,12,106,20,28,12441,0.0,,epilepsia,sia_am,PRIM250,PRIMIDONA 250 MG (POR COMPRIMIDO)
604150024,2018,266,35,8,14,127,24,33,16330,0.0,,epilepsia,sia_am,PRIM250,PRIMIDONA 250 MG (POR COMPRIMIDO)
604150024,2019,284,39,5,17,144,24,34,18560,0.0,,epilepsia,sia_am,PRIM250,PRIMIDONA 250 MG (POR COMPRIMIDO)
604150024,2020,150,32,3,13,85,21,29,9212,0.0,,epilepsia,sia_am,PRIM250,PRIMIDONA 250 MG (POR COMPRIMIDO)
601110056,2008,14,5,0,4,7,5,5,879,3684.33,4.47,epilepsia,sia_am,QUET100,QUETIAPINA 100 MG (POR COMPRIMIDO)
601110056,2009,19,2,0,2,8,2,2,1064,3724.0,3.5,epilepsia,sia_am,QUET100,QUETIAPINA 100 MG (POR COMPRIMIDO)
604230044,2010,23,3,0,2,9,3,3,1876,7353.919999999999,3.92,epilepsia,sia_am,QUET100,QUETIAPINA 100 MG (POR COMPRIMIDO)
601110056,2010,9,2,0,2,4,2,2,888,3108.0,3.5,epilepsia,sia_am,QUET100,QUETIAPINA 100 MG (POR COMPRIMIDO)
604230044,2011,19,3,0,2,9,3,3,510,1779.6799999999998,3.92,epilepsia,sia_am,QUET100,QUETIAPINA 100 MG (POR COMPRIMIDO)
604230044,2012,11,1,0,0,5,1,1,308,0.0,,epilepsia,sia_am,QUET100,QUETIAPINA 100 MG (POR COMPRIMIDO)
604230044,2013,11,1,0,0,4,1,1,280,0.0,,epilepsia,sia_am,QUET100,QUETIAPINA 100 MG (POR COMPRIMIDO)
604230044,2014,11,1,0,0,4,1,1,256,0.0,,epilepsia,sia_am,QUET100,QUETIAPINA 100 MG (POR COMPRIMIDO)
604230044,2015,12,2,0,0,5,1,1,344,0.0,,epilepsia,sia_am,QUET100,QUETIAPINA 100 MG (POR COMPRIMIDO)
604230044,2016,12,1,0,0,5,1,1,330,0.0,,epilepsia,sia_am,QUET100,QUETIAPINA 100 MG (POR COMPRIMIDO)
604230044,2017,11,1,0,0,5,1,1,300,0.0,,epilepsia,sia_am,QUET100,QUETIAPINA 100 MG (POR COMPRIMIDO)
604230044,2018,12,1,0,0,5,1,1,300,0.0,,epilepsia,sia_am,QUET100,QUETIAPINA 100 MG (POR COMPRIMIDO)
604230044,2019,12,1,0,0,5,1,1,300,0.0,,epilepsia,sia_am,QUET100,QUETIAPINA 100 MG (POR COMPRIMIDO)
604230044,2020,6,1,0,0,3,1,1,180,0.0,,epilepsia,sia_am,QUET100,QUETIAPINA 100 MG (POR COMPRIMIDO)
601110072,2008,1,1,0,0,1,1,1,30,256.8,8.56,epilepsia,sia_am,QUET200,QUETIAPINA 200 MG (POR COMPRIMIDO)
604230052,2010,9,1,0,0,3,1,1,770,5466.999999999999,7.1,epilepsia,sia_am,QUET200,QUETIAPINA 200 MG (POR COMPRIMIDO)
604230052,2011,12,1,0,0,4,1,1,948,4473.0,7.1,epilepsia,sia_am,QUET200,QUETIAPINA 200 MG (POR COMPRIMIDO)
604230052,2012,15,2,0,1,5,2,2,1082,0.0,,epilepsia,sia_am,QUET200,QUETIAPINA 200 MG (POR COMPRIMIDO)
604230052,2013,12,1,0,0,4,1,1,1008,0.0,,epilepsia,sia_am,QUET200,QUETIAPINA 200 MG (POR COMPRIMIDO)
604230052,2014,3,1,0,0,1,1,1,252,0.0,,epilepsia,sia_am,QUET200,QUETIAPINA 200 MG (POR COMPRIMIDO)
601110064,2008,1,1,0,1,1,1,1,28,40.04,1.43,epilepsia,sia_am,QUET25,QUETIAPINA 25 MG (POR COMPRIMIDO)
604230036,2014,7,1,1,0,3,1,1,180,0.0,,epilepsia,sia_am,QUET25,QUETIAPINA 25 MG (POR COMPRIMIDO)
604230036,2015,12,1,1,0,5,1,1,228,0.0,,epilepsia,sia_am,QUET25,QUETIAPINA 25 MG (POR COMPRIMIDO)
604230036,2016,19,2,2,0,8,2,2,420,0.0,,epilepsia,sia_am,QUET25,QUETIAPINA 25 MG (POR COMPRIMIDO)
604230036,2017,24,2,2,0,10,2,2,660,0.0,,epilepsia,sia_am,QUET25,QUETIAPINA 25 MG (POR COMPRIMIDO)
604230036,2018,24,2,2,0,10,2,2,710,0.0,,epilepsia,sia_am,QUET25,QUETIAPINA 25 MG (POR COMPRIMIDO)
604230036,2019,23,2,2,0,9,2,2,540,0.0,,epilepsia,sia_am,QUET25,QUETIAPINA 25 MG (POR COMPRIMIDO)
604230036,2020,12,2,2,0,5,2,2,240,0.0,,epilepsia,sia_am,QUET25,QUETIAPINA 25 MG (POR COMPRIMIDO)
601020014,2008,13,2,0,0,7,1,2,748,9369.400000000001,13.11,epilepsia,sia_am,RILU50,RILUZOL 50 MG (POR COMPRIMIDO)
601020014,2009,16,2,0,0,8,1,2,924,10912.44,11.889999999999999,epilepsia,sia_am,RILU50,RILUZOL 50 MG (POR COMPRIMIDO)
601020014,2010,8,2,0,0,5,1,2,468,5564.5199999999995,11.889999999999999,epilepsia,sia_am,RILU50,RILUZOL 50 MG (POR COMPRIMIDO)
604540019,2010,3,1,0,0,1,1,1,174,2434.26,13.99,epilepsia,sia_am,RILU50,RILUZOL 50 MG (POR COMPRIMIDO)
601110080,2008,11,8,3,4,9,5,5,615,49.2,0.08,epilepsia,sia_am,RISP1,RISPERIDONA 1 MG (POR COMPRIMIDO)
601110080,2009,5,2,1,0,2,2,2,150,12.0,0.08,epilepsia,sia_am,RISP1,RISPERIDONA 1 MG (POR COMPRIMIDO)
604510012,2010,3,1,0,0,2,1,1,366,14.64,0.04,epilepsia,sia_am,RISP1,RISPERIDONA 1 MG (POR COMPRIMIDO)
604510012,2011,4,1,0,0,2,1,1,270,10.8,0.04,epilepsia,sia_am,RISP1,RISPERIDONA 1 MG (POR COMPRIMIDO)
601110099,2008,28,12,4,5,17,7,9,1850,166.49999999999997,0.09000000000000001,epilepsia,sia_am,RISP2,RISPERIDONA 2 MG (POR COMPRIMIDO)
601110099,2009,22,5,2,2,9,2,4,1280,115.19999999999997,0.09,epilepsia,sia_am,RISP2,RISPERIDONA 2 MG (POR COMPRIMIDO)
604510020,2010,32,6,3,1,13,3,6,1770,88.5,0.05,epilepsia,sia_am,RISP2,RISPERIDONA 2 MG (POR COMPRIMIDO)
601110099,2010,1,1,1,0,1,1,1,90,8.1,0.09,epilepsia,sia_am,RISP2,RISPERIDONA 2 MG (POR COMPRIMIDO)
604510020,2011,40,6,3,2,16,5,6,1760,88.0,0.05,epilepsia,sia_am,RISP2,RISPERIDONA 2 MG (POR COMPRIMIDO)
604510020,2012,31,5,4,0,12,4,5,1440,72.0,0.05,epilepsia,sia_am,RISP2,RISPERIDONA 2 MG (POR COMPRIMIDO)
604510020,2013,23,2,1,0,10,2,2,1650,82.5,0.05,epilepsia,sia_am,RISP2,RISPERIDONA 2 MG (POR COMPRIMIDO)
604510020,2014,20,3,1,1,7,3,3,1260,63.0,0.05,epilepsia,sia_am,RISP2,RISPERIDONA 2 MG (POR COMPRIMIDO)
604510020,2015,13,2,1,0,5,2,2,750,37.5,0.05,epilepsia,sia_am,RISP2,RISPERIDONA 2 MG (POR COMPRIMIDO)
601220030,2008,1,1,0,0,1,1,1,60,141.6,2.36,epilepsia,sia_am,RIVA15,RIVASTIGMINA 1.5 MG (POR CAPSULA)
601220056,2008,1,1,0,1,1,1,1,60,162.0,2.7,epilepsia,sia_am,RIVA3,RIVASTIGMINA 3 MG (POR CAPSULA)
601220056,2009,8,1,0,1,3,1,1,360,921.6,2.56,epilepsia,sia_am,RIVA3,RIVASTIGMINA 3 MG (POR CAPSULA)
601220056,2010,4,1,0,1,2,1,1,240,614.4,2.56,epilepsia,sia_am,RIVA3,RIVASTIGMINA 3 MG (POR CAPSULA)
604130082,2010,8,1,0,1,3,1,1,420,1239.0,2.95,epilepsia,sia_am,RIVA3,RIVASTIGMINA 3 MG (POR CAPSULA)
604130082,2011,12,1,0,1,5,1,1,548,1616.6000000000001,2.95,epilepsia,sia_am,RIVA3,RIVASTIGMINA 3 MG (POR CAPSULA)
604130082,2012,12,1,0,1,5,1,1,732,1073.8000000000002,2.9499999999999997,epilepsia,sia_am,RIVA3,RIVASTIGMINA 3 MG (POR CAPSULA)
604130082,2013,12,1,0,1,5,1,1,720,0.0,,epilepsia,sia_am,RIVA3,RIVASTIGMINA 3 MG (POR CAPSULA)
604130082,2014,12,1,0,1,5,1,1,600,0.0,,epilepsia,sia_am,RIVA3,RIVASTIGMINA 3 MG (POR CAPSULA)
604130082,2015,12,1,0,1,5,1,1,600,0.0,,epilepsia,sia_am,RIVA3,RIVASTIGMINA 3 MG (POR CAPSULA)
604130082,2016,12,1,0,1,5,1,1,630,0.0,,epilepsia,sia_am,RIVA3,RIVASTIGMINA 3 MG (POR CAPSULA)
604130082,2017,12,1,0,1,5,1,1,720,0.0,,epilepsia,sia_am,RIVA3,RIVASTIGMINA 3 MG (POR CAPSULA)
604130082,2018,12,1,0,1,5,1,1,700,0.0,,epilepsia,sia_am,RIVA3,RIVASTIGMINA 3 MG (POR CAPSULA)
604130082,2019,12,1,0,1,5,1,1,652,0.0,,epilepsia,sia_am,RIVA3,RIVASTIGMINA 3 MG (POR CAPSULA)
604130082,2020,6,1,0,1,3,1,1,240,0.0,,epilepsia,sia_am,RIVA3,RIVASTIGMINA 3 MG (POR CAPSULA)
604130104,2012,1,1,0,1,1,1,1,60,204.0,3.4,epilepsia,sia_am,RIVA6,RIVASTIGMINA 6 MG (POR CAPSULA)
601030028,2008,20,2,0,1,7,1,1,40,159.99999999999994,4.3,epilepsia,sia_am,SACA1005,SACARATO DE HIDROXIDO FERRICO 100 MG INJETAVEL (POR FRASCO DE 5 ML)
601030028,2009,14,2,0,1,6,1,1,28,104.15999999999998,3.72,epilepsia,sia_am,SACA1005,SACARATO DE HIDROXIDO FERRICO 100 MG INJETAVEL (POR FRASCO DE 5 ML)
604260016,2010,5,1,0,0,2,1,1,10,38.1,3.81,epilepsia,sia_am,SACA1005,SACARATO DE HIDROXIDO FERRICO 100 MG INJETAVEL (POR FRASCO DE 5 ML)
601030028,2010,3,1,0,0,1,1,1,6,22.32,3.72,epilepsia,sia_am,SACA1005,SACARATO DE HIDROXIDO FERRICO 100 MG INJETAVEL (POR FRASCO DE 5 ML)
601050150,2008,1,1,1,1,1,1,1,1,9.2,9.2,epilepsia,sia_am,SALB100200,SALBUTAMOL 100 MCG AEROSSOL (POR FRASCO DE 200 DOSES)
601050150,2009,1,1,0,0,1,1,1,1,9.2,9.2,epilepsia,sia_am,SALB100200,SALBUTAMOL 100 MCG AEROSSOL (POR FRASCO DE 200 DOSES)
604370016,2010,7,1,0,0,3,1,1,420,84.0,0.2,epilepsia,sia_am,SELE5,SELEGILINA 5 MG (POR COMPRIMIDO)
604370016,2011,7,1,0,0,3,1,1,420,84.0,0.2,epilepsia,sia_am,SELE5,SELEGILINA 5 MG (POR COMPRIMIDO)
604370016,2012,11,1,0,1,4,1,1,660,132.0,0.2,epilepsia,sia_am,SELE5,SELEGILINA 5 MG (POR COMPRIMIDO)
604370016,2013,9,1,0,1,5,1,1,540,160.8,0.2,epilepsia,sia_am,SELE5,SELEGILINA 5 MG (POR COMPRIMIDO)
604370016,2014,12,1,0,1,5,1,1,720,302.3999999999999,0.42,epilepsia,sia_am,SELE5,SELEGILINA 5 MG (POR COMPRIMIDO)
604370016,2015,12,1,0,1,5,1,1,720,302.3999999999999,0.42,epilepsia,sia_am,SELE5,SELEGILINA 5 MG (POR COMPRIMIDO)
604370016,2016,12,1,0,1,5,1,1,720,302.3999999999999,0.42,epilepsia,sia_am,SELE5,SELEGILINA 5 MG (POR COMPRIMIDO)
604370016,2017,12,1,0,1,5,1,1,700,293.99999999999994,0.42,epilepsia,sia_am,SELE5,SELEGILINA 5 MG (POR COMPRIMIDO)
604370016,2018,11,1,0,1,4,1,1,660,376.19999999999993,0.5700000000000001,epilepsia,sia_am,SELE5,SELEGILINA 5 MG (POR COMPRIMIDO)
601180208,2008,2,1,0,1,2,1,1,240,16.8,0.07,epilepsia,sia_am,SINV20,SINVASTATINA (J) 20 MG (POR COMPRIMIDO)
601180208,2010,3,1,0,1,1,1,1,180,12.6,0.07,epilepsia,sia_am,SINV20,SINVASTATINA (J) 20 MG (POR COMPRIMIDO)
601090098,2008,1,1,0,1,1,1,1,60,27.0,0.45,epilepsia,sia_am,SULF500,SULFASSALAZINA 500 MG (POR COMPRIMIDO)
601200160,2008,1,1,0,1,1,1,1,150,585.0,3.9,epilepsia,sia_am,TACR1,TACROLIMO 1 MG P/ TRANSPLANTE (POR CAPSULA)
601070054,2008,31377,4789,1356,2837,17694,132,968,2332833,6228664.110000455,2.67,epilepsia,sia_am,TOPI100,TOPIRAMATO 100 MG (POR COMPRIMIDO)
601070054,2009,37533,5455,1511,3179,20318,133,1089,2809070,7500216.90000054,2.67,epilepsia,sia_am,TOPI100,TOPIRAMATO 100 MG (POR COMPRIMIDO)
604500084,2010,31833,5641,1474,3179,17166,140,1182,2409423,0.0,,epilepsia,sia_am,TOPI100,TOPIRAMATO 100 MG (POR COMPRIMIDO)
601070054,2010,8670,3765,936,2134,4759,119,897,624631,1667764.7699999693,2.67,epilepsia,sia_am,TOPI100,TOPIRAMATO 100 MG (POR COMPRIMIDO)
604500084,2011,43979,6787,1748,3917,23344,140,1297,3100229,0.0,,epilepsia,sia_am,TOPI100,TOPIRAMATO 100 MG (POR COMPRIMIDO)
604500084,2012,52135,7127,1728,4058,26964,147,1350,3727518,0.0,,epilepsia,sia_am,TOPI100,TOPIRAMATO 100 MG (POR COMPRIMIDO)
604500084,2013,56400,7617,1754,4416,28896,148,1420,3945560,0.0,,epilepsia,sia_am,TOPI100,TOPIRAMATO 100 MG (POR COMPRIMIDO)
604500084,2014,60553,8099,1804,4744,30463,144,1369,3951575,0.0,,epilepsia,sia_am,TOPI100,TOPIRAMATO 100 MG (POR COMPRIMIDO)
604500084,2015,59890,8258,1725,4841,29780,145,1516,3577122,0.0,,epilepsia,sia_am,TOPI100,TOPIRAMATO 100 MG (POR COMPRIMIDO)
604500084,2016,61117,8608,1663,5109,29534,148,1578,3641901,0.0,,epilepsia,sia_am,TOPI100,TOPIRAMATO 100 MG (POR COMPRIMIDO)
604500084,2017,60032,8720,1687,5095,28194,146,1618,3476065,0.0,,epilepsia,sia_am,TOPI100,TOPIRAMATO 100 MG (POR COMPRIMIDO)
604500084,2018,62917,8663,1658,5009,25603,164,1683,3707776,0.0,,epilepsia,sia_am,TOPI100,TOPIRAMATO 100 MG (POR COMPRIMIDO)
604500084,2019,59104,8223,1516,4695,23185,173,1728,3447417,0.0,,epilepsia,sia_am,TOPI100,TOPIRAMATO 100 MG (POR COMPRIMIDO)
604500084,2020,32759,7041,1162,3985,15446,180,1640,2043718,0.0,,epilepsia,sia_am,TOPI100,TOPIRAMATO 100 MG (POR COMPRIMIDO)
601070062,2008,15654,2999,1178,1908,7847,123,631,1202074,841451.7999999995,0.7,epilepsia,sia_am,TOPI25,TOPIRAMATO 25 MG (POR COMPRIMIDO)
601070062,2009,17044,3220,1174,2030,8146,125,667,1315604,920922.8000000018,0.7,epilepsia,sia_am,TOPI25,TOPIRAMATO 25 MG (POR COMPRIMIDO)
601070062,2010,3834,1667,675,1016,1956,116,467,272351,190645.70000000004,0.7,epilepsia,sia_am,TOPI25,TOPIRAMATO 25 MG (POR COMPRIMIDO)
604500068,2010,13456,2908,1033,1845,6376,130,623,1061548,0.0,,epilepsia,sia_am,TOPI25,TOPIRAMATO 25 MG (POR COMPRIMIDO)
604500068,2011,16831,3372,1140,2192,7853,127,643,1274431,0.0,,epilepsia,sia_am,TOPI25,TOPIRAMATO 25 MG (POR COMPRIMIDO)
604500068,2012,16582,3095,1058,2007,7765,122,632,1290229,0.0,,epilepsia,sia_am,TOPI25,TOPIRAMATO 25 MG (POR COMPRIMIDO)
604500068,2013,17503,3210,1151,2062,8219,128,669,1327846,0.0,,epilepsia,sia_am,TOPI25,TOPIRAMATO 25 MG (POR COMPRIMIDO)
604500068,2014,18996,3347,1175,2183,8808,127,687,1332956,0.0,,epilepsia,sia_am,TOPI25,TOPIRAMATO 25 MG (POR COMPRIMIDO)
604500068,2015,17364,3262,1067,2097,8353,127,744,1076988,0.0,,epilepsia,sia_am,TOPI25,TOPIRAMATO 25 MG (POR COMPRIMIDO)
604500068,2016,15618,3218,1048,2085,6939,135,769,919052,0.0,,epilepsia,sia_am,TOPI25,TOPIRAMATO 25 MG (POR COMPRIMIDO)
604500068,2017,17779,3290,1170,2083,8168,136,803,1194508,0.0,,epilepsia,sia_am,TOPI25,TOPIRAMATO 25 MG (POR COMPRIMIDO)
604500068,2018,19006,3450,1263,2120,7816,148,853,1310334,0.0,,epilepsia,sia_am,TOPI25,TOPIRAMATO 25 MG (POR COMPRIMIDO)
604500068,2019,18679,3334,1231,2024,7515,158,835,1278000,0.0,,epilepsia,sia_am,TOPI25,TOPIRAMATO 25 MG (POR COMPRIMIDO)
604500068,2020,9505,2303,853,1363,4552,153,712,656159,0.0,,epilepsia,sia_am,TOPI25,TOPIRAMATO 25 MG (POR COMPRIMIDO)
601070070,2008,25126,4288,1536,2639,12699,132,853,1881424,2765693.280000159,1.47,epilepsia,sia_am,TOPI50,TOPIRAMATO 50 MG (POR COMPRIMIDO)
601070070,2009,24879,4302,1443,2634,11969,139,871,1862789,2738299.830000137,1.47,epilepsia,sia_am,TOPI50,TOPIRAMATO 50 MG (POR COMPRIMIDO)
601070070,2010,6123,2608,864,1538,3089,128,706,441870,649548.899999992,1.47,epilepsia,sia_am,TOPI50,TOPIRAMATO 50 MG (POR COMPRIMIDO)
604500076,2010,21351,4375,1440,2679,10399,147,920,1579245,0.0,,epilepsia,sia_am,TOPI50,TOPIRAMATO 50 MG (POR COMPRIMIDO)
604500076,2011,27737,5148,1618,3122,13523,148,999,1908626,0.0,,epilepsia,sia_am,TOPI50,TOPIRAMATO 50 MG (POR COMPRIMIDO)
604500076,2012,30703,5068,1607,3110,14743,153,1008,2195543,0.0,,epilepsia,sia_am,TOPI50,TOPIRAMATO 50 MG (POR COMPRIMIDO)
604500076,2013,33082,5326,1611,3302,15639,154,1052,2316650,0.0,,epilepsia,sia_am,TOPI50,TOPIRAMATO 50 MG (POR COMPRIMIDO)
604500076,2014,35466,5723,1744,3534,16496,145,1069,2388521,0.0,,epilepsia,sia_am,TOPI50,TOPIRAMATO 50 MG (POR COMPRIMIDO)
604500076,2015,37599,6061,1767,3747,17023,142,1183,2353686,0.0,,epilepsia,sia_am,TOPI50,TOPIRAMATO 50 MG (POR COMPRIMIDO)
604500076,2016,33045,5941,1707,3654,15564,144,1215,1977897,0.0,,epilepsia,sia_am,TOPI50,TOPIRAMATO 50 MG (POR COMPRIMIDO)
604500076,2017,34944,6080,1703,3785,14659,147,1210,2090473,0.0,,epilepsia,sia_am,TOPI50,TOPIRAMATO 50 MG (POR COMPRIMIDO)
604500076,2018,39176,6594,1854,4047,16230,163,1310,2222090,0.0,,epilepsia,sia_am,TOPI50,TOPIRAMATO 50 MG (POR COMPRIMIDO)
604500076,2019,38129,6333,1786,3847,15463,175,1350,2189544,0.0,,epilepsia,sia_am,TOPI50,TOPIRAMATO 50 MG (POR COMPRIMIDO)
604500076,2020,19885,4765,1287,2865,9494,172,1222,1186731,0.0,,epilepsia,sia_am,TOPI50,TOPIRAMATO 50 MG (POR COMPRIMIDO)
601130014,2008,4,2,0,2,2,1,1,0,0.0,,epilepsia,sia_am,TOXI100,TOXINA BOTULINICA TIPO A 100 U INJETAVEL (POR FRASCO-AMPOLA)
601130022,2009,1,1,1,0,1,1,1,0,0.0,,epilepsia,sia_am,TOXI500,TOXINA BOTULINICA TIPO A 500 U INJETAVEL (POR FRASCO-AMPOLA)
601070089,2008,10094,1469,1195,679,5336,116,524,755803,933729.9000000001,1.3,epilepsia,sia_am,VIGA500,VIGABATRINA 500 MG (POR COMPRIMIDO)
601070089,2009,10184,1464,1191,663,5242,124,553,777314,916846.3700000105,1.18,epilepsia,sia_am,VIGA500,VIGABATRINA 500 MG (POR COMPRIMIDO)
601070089,2010,2360,971,772,455,1203,119,427,178117,210178.06,1.18,epilepsia,sia_am,VIGA500,VIGABATRINA 500 MG (POR COMPRIMIDO)
604190018,2010,8714,1477,1166,685,4380,131,557,711036,0.0,,epilepsia,sia_am,VIGA500,VIGABATRINA 500 MG (POR COMPRIMIDO)
604190018,2011,11812,1708,1384,807,5700,130,622,899557,0.0,,epilepsia,sia_am,VIGA500,VIGABATRINA 500 MG (POR COMPRIMIDO)
604190018,2012,12960,1725,1400,790,6167,122,638,993914,0.0,,epilepsia,sia_am,VIGA500,VIGABATRINA 500 MG (POR COMPRIMIDO)
604190018,2013,12750,1781,1468,790,6168,125,663,980334,0.0,,epilepsia,sia_am,VIGA500,VIGABATRINA 500 MG (POR COMPRIMIDO)
